account,out_degree,in_degree,total_degree,component_size
C762888032,1,0,1,2
M867962776,0,1,1,2
C44626052,1,0,1,2
M970473573,0,1,1,2
C601783389,1,0,1,2
C1689012354,0,1,1,2
C778386554,1,0,1,2
C366615030,0,1,1,2
C1117563728,1,0,1,2
M408385347,0,1,1,2
C204024500,1,0,1,3
C252837416,0,2,2,3
C870941298,1,0,1,5
C279562959,1,0,1,2
M1672267620,0,1,1,2
C2077590700,1,0,1,5
C2096179750,1,0,1,4
C2013644308,1,0,1,4
C1804615679,1,0,1,4
C450646147,1,0,1,2
M669357633,0,1,1,2
C690295137,1,0,1,4
C606918192,1,0,1,3
C1319782595,1,0,1,2
C1116446222,0,1,1,2
C1834436760,1,0,1,2
C1872459662,0,1,1,2
C2033167115,1,0,1,5
C2080278832,1,0,1,2
M1231229866,0,1,1,2
C70146945,1,0,1,2
M402678636,0,1,1,2
C1852925809,1,0,1,2
M1428744870,0,1,1,2
C609713067,1,0,1,2
C1896231556,0,1,1,2
C1297003282,1,0,1,2
C508698729,0,1,1,2
C201065054,1,0,1,3
C2090793760,0,2,2,3
C1647956743,1,0,1,2
M161681379,0,1,1,2
C620028877,1,0,1,2
M385277774,0,1,1,2
C474586135,1,0,1,3
C2052983526,1,0,1,4
C517547128,1,0,1,2
C1727213489,0,1,1,2
C740869078,1,0,1,3
C61528831,1,0,1,2
M791986643,0,1,1,2
C2124700074,1,0,1,2
M1137814345,0,1,1,2
C6673280,1,0,1,3
C200230999,1,0,1,2
M1360346818,0,1,1,2
C1680835284,1,0,1,2
M1078001339,0,1,1,2
C307549177,1,0,1,2
M23209884,0,1,1,2
C2145715580,1,0,1,3
C1113097988,1,0,1,2
C16630111,0,1,1,2
C1085654175,1,0,1,2
C64565010,0,1,1,2
C872527551,1,0,1,2
M2006625274,0,1,1,2
C1778916109,1,0,1,2
C1080949307,0,1,1,2
C1584249494,1,0,1,2
C814749257,0,1,1,2
C675180389,1,0,1,2
M1022719653,0,1,1,2
C1642815247,1,0,1,2
M1522099377,0,1,1,2
C94268615,1,0,1,2
C343535499,0,1,1,2
C526279129,1,0,1,2
C63272256,0,1,1,2
C1628803540,1,0,1,3
C92368898,0,2,2,3
C385698226,1,0,1,2
C551030252,0,1,1,2
C552585634,1,0,1,2
C1845960476,0,1,1,2
C1841799120,1,0,1,2
M105764814,0,1,1,2
C1419648672,1,0,1,2
M1680514429,0,1,1,2
C504555066,1,0,1,5
C967682145,1,0,1,3
C2099118483,1,0,1,2
M1962086813,0,1,1,2
C1816476534,1,0,1,3
C635736492,1,0,1,2
M127608461,0,1,1,2
C1195143512,1,0,1,2
C1955180194,0,1,1,2
C1451062066,1,0,1,3
C89896620,1,0,1,2
M1103765633,0,1,1,2
C435095898,1,0,1,2
C393590026,0,1,1,2
C1315466624,1,0,1,2
C192648471,0,1,1,2
C1456676669,1,0,1,2
M1644887027,0,1,1,2
C1826819465,1,0,1,2
M721855287,0,1,1,2
C428986537,1,0,1,4
C1335319980,1,0,1,2
M1563120512,0,1,1,2
C534218384,1,0,1,2
M2030052391,0,1,1,2
C370744676,1,0,1,2
M1386861609,0,1,1,2
C1635926300,1,0,1,2
C2034217153,0,1,1,2
C1965540342,1,0,1,2
M944219202,0,1,1,2
C1315653233,1,0,1,2
C285461051,0,1,1,2
C2096186512,1,0,1,2
M403657656,0,1,1,2
C1227887380,1,0,1,3
C381898804,1,0,1,3
C324930658,1,0,1,3
C1972271014,1,0,1,2
C1575392176,0,1,1,2
C1488339836,1,0,1,3
C512284708,1,0,1,2
M1021403568,0,1,1,2
C247024449,1,0,1,2
C469104570,0,1,1,2
C1171844009,1,0,1,2
M859715541,0,1,1,2
C638275906,1,0,1,2
C1560138570,0,1,1,2
C1804556526,1,0,1,2
C871465720,0,1,1,2
C537042237,1,0,1,3
C181230759,1,0,1,2
C1380934497,0,1,1,2
C1891440621,1,0,1,4
C613495808,1,0,1,2
C408488704,0,1,1,2
C1934856570,1,0,1,2
C710507512,0,1,1,2
C2143307817,1,0,1,3
C2138625071,1,0,1,3
C1648520754,1,0,1,2
C1862555974,0,1,1,2
C68004413,1,0,1,2
M1697966889,0,1,1,2
C1009076158,1,0,1,2
M1152709587,0,1,1,2
C1577112363,1,0,1,2
C114060815,0,1,1,2
C284774821,1,0,1,2
M1694125320,0,1,1,2
C1625240506,1,0,1,2
M779522736,0,1,1,2
C1006336356,1,0,1,2
C156251721,0,1,1,2
C1703814411,1,0,1,5
C478148697,1,0,1,2
M1247644596,0,1,1,2
C833906081,1,0,1,2
C575058775,0,1,1,2
C839556308,1,0,1,2
M301348344,0,1,1,2
C820276378,1,0,1,4
C1018707645,1,0,1,2
C386341885,0,1,1,2
C16191318,1,0,1,2
M290194319,0,1,1,2
C1252265914,1,0,1,3
C1222340730,1,0,1,2
C377526884,0,1,1,2
C1617781202,1,0,1,2
C687841549,0,1,1,2
C1059321228,1,0,1,2
M1084035497,0,1,1,2
C43040386,1,0,1,2
M947540045,0,1,1,2
C1269760539,1,0,1,2
M1097400243,0,1,1,2
C1195897512,1,0,1,2
C2012966410,0,1,1,2
C1292101181,1,0,1,2
M358618123,0,1,1,2
C1011491217,1,0,1,2
M725291263,0,1,1,2
C420932738,1,0,1,2
M214065552,0,1,1,2
C2125495738,1,0,1,2
M1336511315,0,1,1,2
C2071308932,1,0,1,2
C1811347297,0,1,1,2
C881113538,1,0,1,4
C1841324101,1,0,1,2
C193008854,0,1,1,2
C251806100,1,0,1,2
C1043348948,0,1,1,2
C88197537,1,0,1,2
C1106674320,0,1,1,2
C993725658,1,0,1,2
C326832696,0,1,1,2
C797188929,1,0,1,2
M1086475774,0,1,1,2
C2027345977,1,0,1,4
C969746640,1,0,1,4
C1864700449,1,0,1,3
C360920161,1,0,1,2
C298575762,0,1,1,2
C1192024556,1,0,1,2
C1698748957,0,1,1,2
C180218068,1,0,1,2
C1444100297,0,1,1,2
C1217022656,1,0,1,3
C2117402195,1,0,1,4
C1062888595,1,0,1,3
C757783942,0,2,2,3
C1636010219,1,0,1,4
C125266242,1,0,1,2
M84441380,0,1,1,2
C453600509,1,0,1,2
M1362271390,0,1,1,2
C167419907,1,0,1,3
C745431803,1,0,1,2
C1081163916,0,1,1,2
C1792571934,1,0,1,2
C1833305989,0,1,1,2
C192513148,1,0,1,2
C686782794,0,1,1,2
C362973842,1,0,1,2
M574398797,0,1,1,2
C2051648691,1,0,1,2
C1820368710,0,1,1,2
C1321286325,1,0,1,3
C140564598,1,0,1,3
C1621135007,1,0,1,2
C1505115510,0,1,1,2
C578731690,1,0,1,2
M385123539,0,1,1,2
C1033306181,1,0,1,2
C408149051,0,1,1,2
C1495686906,1,0,1,2
M1187596456,0,1,1,2
C1823913054,1,0,1,4
C1200471812,1,0,1,2
C1129818302,0,1,1,2
C1818975617,1,0,1,2
C1607471178,0,1,1,2
C788262597,1,0,1,2
M286718012,0,1,1,2
C835482659,1,0,1,2
M751463089,0,1,1,2
C845277205,1,0,1,2
M1341689719,0,1,1,2
C2143091560,1,0,1,2
M614455510,0,1,1,2
C1593628111,1,0,1,2
M245039591,0,1,1,2
C130193946,1,0,1,2
C861260115,0,1,1,2
C352828094,1,0,1,3
C1495699777,1,0,1,2
C658101294,0,1,1,2
C1522269292,1,0,1,2
C43686011,0,1,1,2
C1459727392,1,0,1,2
C220160756,0,1,1,2
C1796938986,1,0,1,2
C1963310016,0,1,1,2
C2017268101,1,0,1,2
C372919305,0,1,1,2
C1670711127,1,0,1,2
C1260129535,0,1,1,2
C715616661,1,0,1,3
C1821535777,1,0,1,3
C1144088723,0,2,2,3
C2072242659,1,0,1,2
C268575800,0,1,1,2
C1561872861,1,0,1,4
C455800116,1,0,1,3
C565841758,1,0,1,2
C616574705,0,1,1,2
C940363464,1,0,1,2
M1989144355,0,1,1,2
C926725692,1,0,1,2
C285822730,0,1,1,2
C17460229,1,0,1,2
C332981502,0,1,1,2
C1597553964,1,0,1,2
C1371266256,0,1,1,2
C304995128,1,0,1,2
M1452952258,0,1,1,2
C267528327,1,0,1,2
C348011022,0,1,1,2
C1030098888,1,0,1,3
C1227038172,1,0,1,2
C954801289,0,1,1,2
C1094556122,1,0,1,2
C853905727,0,1,1,2
C1773500999,1,0,1,4
C293954157,1,0,1,2
M209214680,0,1,1,2
C2044440936,1,0,1,2
C84544257,0,1,1,2
C2065591161,1,0,1,3
C846116525,1,0,1,4
C1507063774,1,0,1,2
M664060868,0,1,1,2
C464546452,1,0,1,2
C1224894608,0,1,1,2
C1722075318,1,0,1,2
C304041776,0,1,1,2
C1090887441,1,0,1,2
C76893202,0,1,1,2
C1367375963,1,0,1,3
C762084973,1,0,1,2
M2086878824,0,1,1,2
C255052262,1,0,1,2
M1565893246,0,1,1,2
C1900939392,1,0,1,2
M1584519524,0,1,1,2
C1257058998,1,0,1,6
C77450471,1,0,1,2
M1288498512,0,1,1,2
C582746566,1,0,1,2
C367740267,0,1,1,2
C127366239,1,0,1,3
C715919842,1,0,1,2
M338399774,0,1,1,2
C568410674,1,0,1,2
C1712033174,0,1,1,2
C1316036977,1,0,1,2
M1228965474,0,1,1,2
C1722027625,1,0,1,2
M302143110,0,1,1,2
C1953669564,1,0,1,2
C594419224,0,1,1,2
C731196787,1,0,1,3
C610020225,1,0,1,2
C1275575697,0,1,1,2
C93751007,1,0,1,2
C83663840,0,1,1,2
C1398692542,1,0,1,3
C1353195648,1,0,1,4
C1901790258,1,0,1,4
C1148478834,1,0,1,2
C1338838710,0,1,1,2
C351586953,1,0,1,2
M216656815,0,1,1,2
C2004113448,1,0,1,2
C31763163,0,1,1,2
C749381472,1,0,1,2
C1609140488,0,1,1,2
C716683879,1,0,1,2
M2046330124,0,1,1,2
C787157921,1,0,1,2
C1996280328,0,1,1,2
C2133063646,1,0,1,2
M1295038713,0,1,1,2
C1679911606,1,0,1,2
M1053728478,0,1,1,2
C793878078,1,0,1,2
C1346519815,0,1,1,2
C952567812,1,0,1,2
C868591025,0,1,1,2
C1388493955,1,0,1,2
C1086131759,0,1,1,2
C1961004745,1,0,1,3
C42735980,1,0,1,2
C1015743493,0,1,1,2
C1321863718,1,0,1,2
M138424599,0,1,1,2
C109542588,1,0,1,4
C1563796781,1,0,1,2
C1304142288,0,1,1,2
C859302099,1,0,1,7
C1196311648,1,0,1,4
C1745470535,1,0,1,2
M471850078,0,1,1,2
C1955032144,1,0,1,3
C1522960434,1,0,1,3
C584141336,1,0,1,2
M442810702,0,1,1,2
C1232254918,1,0,1,7
C1281047506,1,0,1,2
C413493270,0,1,1,2
C1489598857,1,0,1,2
M1487264939,0,1,1,2
C272130637,1,0,1,2
C1959216407,0,1,1,2
C608614332,1,0,1,2
M1354888446,0,1,1,2
C58952755,1,0,1,2
M436524636,0,1,1,2
C1832901905,1,0,1,3
C131750351,1,0,1,2
C611326822,0,1,1,2
C1380020756,1,0,1,2
M678624670,0,1,1,2
C1085420723,1,0,1,2
M297130875,0,1,1,2
C1861937765,1,0,1,3
C1158277229,1,0,1,2
M54010184,0,1,1,2
C1776884253,1,0,1,4
C73408423,1,0,1,2
M1455507846,0,1,1,2
C1761597402,1,0,1,2
M1449471956,0,1,1,2
C1296750502,1,0,1,2
M1251486199,0,1,1,2
C994019177,1,0,1,2
M1047849106,0,1,1,2
C81668079,1,0,1,2
C2053354668,0,1,1,2
C699759071,1,0,1,2
C1545184523,0,1,1,2
C1308830259,1,0,1,2
C1925309299,0,1,1,2
C419674876,1,0,1,3
C1768425615,1,0,1,3
C1721403202,1,0,1,2
C342826376,0,1,1,2
C1673036188,1,0,1,2
C704862782,0,1,1,2
C1829541646,1,0,1,3
C567058651,1,0,1,2
M1465244332,0,1,1,2
C984600234,1,0,1,2
M1477048316,0,1,1,2
C1301249187,1,0,1,4
C1696727870,1,0,1,2
C598302643,0,1,1,2
C745228524,1,0,1,2
C82086221,0,1,1,2
C1116147784,1,0,1,2
M1069918544,0,1,1,2
C792718344,1,0,1,2
C759143420,0,1,1,2
C1757483474,1,0,1,2
M512535197,0,1,1,2
C1572968102,1,0,1,4
C1976534923,1,0,1,3
C2011587211,1,0,1,2
M2011789690,0,1,1,2
C1302222838,1,0,1,5
C2065124527,1,0,1,3
C307061880,1,0,1,2
C1638234085,0,1,1,2
C1820495829,1,0,1,2
C1063188650,0,1,1,2
C1727578754,1,0,1,2
C1081598535,0,1,1,2
C1022035744,1,0,1,2
M296982453,0,1,1,2
C2116867093,1,0,1,2
C700535475,0,1,1,2
C796408807,1,0,1,4
C381694660,1,0,1,3
C809970031,1,0,1,3
C1159716238,1,0,1,3
C401343773,1,0,1,3
C805936272,1,0,1,4
C821715213,1,0,1,2
M1367407272,0,1,1,2
C1489543010,1,0,1,2
M1101322240,0,1,1,2
C1443528754,1,0,1,2
C986141222,0,1,1,2
C1323781345,1,0,1,2
M1683830291,0,1,1,2
C945596020,1,0,1,3
C789311176,1,0,1,2
C815679500,0,1,1,2
C690249967,1,0,1,2
M499002275,0,1,1,2
C1573645601,1,0,1,2
C231973271,0,1,1,2
C47645313,1,0,1,3
C189611131,1,0,1,3
C2056154982,1,0,1,2
C1139488441,0,1,1,2
C125131332,1,0,1,2
M1947095767,0,1,1,2
C1381907983,1,0,1,2
M1304830038,0,1,1,2
C642082590,1,0,1,2
M2069854969,0,1,1,2
C1137557449,1,0,1,3
C1446718551,1,0,1,3
C644747232,1,0,1,2
C368761144,0,1,1,2
C1412028237,1,0,1,2
M2076533148,0,1,1,2
C20207102,1,0,1,2
M248475540,0,1,1,2
C1403690606,1,0,1,2
M4358716,0,1,1,2
C1628651011,1,0,1,3
C1926882178,1,0,1,2
C97988411,0,1,1,2
C1896278245,1,0,1,2
C439458879,0,1,1,2
C1164624187,1,0,1,2
C1550749850,0,1,1,2
C1447828209,1,0,1,2
M1597653768,0,1,1,2
C702566360,1,0,1,2
M277439992,0,1,1,2
C927550732,1,0,1,2
M557633076,0,1,1,2
C178750967,1,0,1,2
C1702040009,0,1,1,2
C2076263696,1,0,1,2
C561162027,0,1,1,2
C188167729,1,0,1,2
C1583156026,0,1,1,2
C1367544979,1,0,1,2
C628782806,0,1,1,2
C567562365,1,0,1,2
M1877030301,0,1,1,2
C1382746559,1,0,1,3
C753178762,1,0,1,3
C674666417,1,0,1,2
C1497933860,0,1,1,2
C1863076058,1,0,1,3
C416698528,1,0,1,2
M1794153808,0,1,1,2
C1751876470,1,0,1,2
C2093650696,0,1,1,2
C1839896850,1,0,1,2
M1066612286,0,1,1,2
C1312163349,1,0,1,2
M2106974532,0,1,1,2
C116792414,1,0,1,3
C1009141170,1,0,1,2
M2036334632,0,1,1,2
C1102624932,1,0,1,3
C1463371231,1,0,1,2
M129085928,0,1,1,2
C912726427,1,0,1,2
C17412437,0,1,1,2
C709508661,1,0,1,4
C1373747249,1,0,1,2
C1112466060,0,1,1,2
C1764208275,1,0,1,2
M1778796414,0,1,1,2
C661529878,1,0,1,2
M728861769,0,1,1,2
C702641382,1,0,1,5
C1934054490,1,0,1,3
C1006903814,1,0,1,3
C269141602,1,0,1,2
M136973065,0,1,1,2
C1216718909,1,0,1,6
C123228513,1,0,1,3
C120352303,1,0,1,2
M1566312974,0,1,1,2
C1427940466,1,0,1,2
C1158185296,0,1,1,2
C1468037444,1,0,1,3
C2094586278,1,0,1,2
C151400576,0,1,1,2
C1984597278,1,0,1,2
M1787142145,0,1,1,2
C391963668,1,0,1,2
C1330413821,0,1,1,2
C518972379,1,0,1,2
M111759920,0,1,1,2
C1558959872,1,0,1,2
M96031385,0,1,1,2
C2092069420,1,0,1,3
C1867900439,1,0,1,2
C820718615,0,1,1,2
C1111145767,1,0,1,3
C1455596293,1,0,1,4
C955174780,1,0,1,3
C944783450,1,0,1,2
M1085534313,0,1,1,2
C420090940,1,0,1,3
C117852098,1,0,1,5
C923523774,1,0,1,2
M1757006599,0,1,1,2
C1995136738,1,0,1,3
C623104792,1,0,1,2
C69253986,0,1,1,2
C317159118,1,0,1,4
C1979401681,1,0,1,2
C1482586148,0,1,1,2
C1170832008,1,0,1,3
C1748348563,1,0,1,2
C98291226,0,1,1,2
C774753497,1,0,1,6
C1672552638,1,0,1,2
M2049744577,0,1,1,2
C1926733842,1,0,1,2
C1021085322,0,1,1,2
C1605017816,1,0,1,2
M1230296193,0,1,1,2
C625766227,1,0,1,2
C331365272,0,1,1,2
C444041821,1,0,1,6
C1501726809,1,0,1,2
M1751008032,0,1,1,2
C1161997951,1,0,1,2
M789824236,0,1,1,2
C1008773174,1,0,1,2
M1377577777,0,1,1,2
C212016708,1,0,1,2
C202441600,0,1,1,2
C475505638,1,0,1,3
C1666062221,1,0,1,2
M308441143,0,1,1,2
C942298666,1,0,1,3
C134216822,0,2,2,3
C2025145061,1,0,1,3
C1768342283,1,0,1,5
C1360748635,1,0,1,2
C261374752,0,1,1,2
C713092102,1,0,1,2
C1431673261,0,1,1,2
C221259309,1,0,1,2
C928312073,0,1,1,2
C821876559,1,0,1,5
C1882109245,1,0,1,2
M76859176,0,1,1,2
C1635209229,1,0,1,2
M803116,0,1,1,2
C1113504804,1,0,1,3
C1036419464,1,0,1,2
C2100115983,0,1,1,2
C1072611766,1,0,1,3
C254819770,1,0,1,2
C1817536218,0,1,1,2
C248603597,1,0,1,2
C1521453094,0,1,1,2
C1098028132,1,0,1,3
C1116274735,1,0,1,3
C1957835032,1,0,1,2
M404974682,0,1,1,2
C1356537760,1,0,1,2
C1202853227,0,1,1,2
C586691214,1,0,1,2
C858663796,0,1,1,2
C1526913295,1,0,1,2
M576929303,0,1,1,2
C2077461154,1,0,1,2
C654554470,0,1,1,2
C761513893,1,0,1,2
C1202667217,0,1,1,2
C1834600074,1,0,1,2
M1637487237,0,1,1,2
C244444090,1,0,1,3
C705947907,1,0,1,3
C264371046,1,0,1,4
C405338512,1,0,1,2
C1112010999,0,1,1,2
C957540565,1,0,1,4
C1337103794,1,0,1,3
C1838054316,1,0,1,3
C1013249098,1,0,1,4
C511348121,1,0,1,4
C2115327842,1,0,1,2
M425499952,0,1,1,2
C663506939,1,0,1,3
C1568468498,1,0,1,2
C1499302573,0,1,1,2
C2077225571,1,0,1,2
M1973151288,0,1,1,2
C186179362,1,0,1,2
C655690609,0,1,1,2
C842604383,1,0,1,2
M24459797,0,1,1,2
C1832993902,1,0,1,2
M591459882,0,1,1,2
C1713269203,1,0,1,2
C839883584,0,1,1,2
C945651527,1,0,1,2
C1223195230,0,1,1,2
C1093282506,1,0,1,2
M1661602252,0,1,1,2
C668075255,1,0,1,4
C207609699,1,0,1,2
C564379728,0,1,1,2
C660918939,1,0,1,2
C815303948,0,1,1,2
C835322719,1,0,1,3
C2122683786,1,0,1,4
C1175759286,1,0,1,2
M552683635,0,1,1,2
C557957921,1,0,1,2
C55093979,0,1,1,2
C1369280394,1,0,1,2
M1962448043,0,1,1,2
C896951493,1,0,1,2
C1463988880,0,1,1,2
C958715853,1,0,1,2
M1934351530,0,1,1,2
C2029513613,1,0,1,2
C564255261,0,1,1,2
C354612872,1,0,1,2
C1662800082,0,1,1,2
C2129685379,1,0,1,2
C1343850022,0,1,1,2
C1035599136,1,0,1,5
C1685166034,1,0,1,2
M1565959807,0,1,1,2
C610517638,1,0,1,3
C1200317276,1,0,1,2
C1875507215,0,1,1,2
C689433554,1,0,1,2
C12730608,0,1,1,2
C711728907,1,0,1,3
C157212304,1,0,1,3
C104354475,1,0,1,3
C491329002,1,0,1,3
C2017438724,0,2,2,3
C1454802721,1,0,1,4
C1367978908,1,0,1,2
M816620458,0,1,1,2
C1133145720,1,0,1,4
C379808642,1,0,1,3
C614547275,1,0,1,2
M264964904,0,1,1,2
C411410360,1,0,1,3
C1678001230,1,0,1,2
C1977496800,0,1,1,2
C714910971,1,0,1,2
C1675037022,0,1,1,2
C1767358781,1,0,1,2
C55786874,0,1,1,2
C1134830823,1,0,1,2
C1827670297,0,1,1,2
C181787257,1,0,1,2
C1844991917,0,1,1,2
C1987284036,1,0,1,3
C1524600308,1,0,1,4
C1572723753,1,0,1,3
C64492465,1,0,1,2
C1117920107,0,1,1,2
C392583463,1,0,1,2
M1123101950,0,1,1,2
C1884510314,1,0,1,3
C574883180,1,0,1,3
C1545382005,1,0,1,3
C979445057,1,0,1,2
C1905174071,0,1,1,2
C623109584,1,0,1,3
C1073447161,1,0,1,3
C147504212,1,0,1,4
C1176070823,1,0,1,2
M317990842,0,1,1,2
C105136070,1,0,1,4
C1959919512,1,0,1,2
C612479952,0,1,1,2
C861903007,1,0,1,5
C1987921189,1,0,1,2
M307488672,0,1,1,2
C89986786,1,0,1,2
M415483961,0,1,1,2
C649852846,1,0,1,6
C1126768593,1,0,1,2
M995896285,0,1,1,2
C1018946052,1,0,1,2
C379949599,0,1,1,2
C2035467049,1,0,1,3
C1572151627,1,0,1,2
C1664856959,0,1,1,2
C1685828648,1,0,1,2
M56372306,0,1,1,2
C61756176,1,0,1,2
C744428779,0,1,1,2
C994068931,1,0,1,2
C1720274351,0,1,1,2
C782999235,1,0,1,2
M1969368042,0,1,1,2
C1354061131,1,0,1,2
M1794633459,0,1,1,2
C153446569,1,0,1,2
M338213613,0,1,1,2
C1183730835,1,0,1,2
M243331704,0,1,1,2
C1705054587,1,0,1,4
C675749942,1,0,1,3
C886432086,1,0,1,3
C1964921074,1,0,1,2
M1763645574,0,1,1,2
C1055229741,1,0,1,4
C1217547947,1,0,1,2
C1352908613,0,1,1,2
C1893588729,1,0,1,2
C1141368749,0,1,1,2
C1968372530,1,0,1,2
C1896823333,0,1,1,2
C1338406512,1,0,1,2
M1602546915,0,1,1,2
C1863661795,1,0,1,2
M1382886609,0,1,1,2
C432030392,1,0,1,2
M1712219711,0,1,1,2
C434645801,1,0,1,2
C10099754,0,1,1,2
C1124619156,1,0,1,2
M103011789,0,1,1,2
C777883618,1,0,1,2
C150315483,0,1,1,2
C1366031634,1,0,1,2
C1590158219,0,1,1,2
C26836891,1,0,1,3
C1702392079,1,0,1,2
M1142795662,0,1,1,2
C1772423712,1,0,1,2
C890016517,0,1,1,2
C149286768,1,0,1,2
C1959890302,0,1,1,2
C12176587,1,0,1,2
C1262315952,0,1,1,2
C217152593,1,0,1,2
M1217748106,0,1,1,2
C2098669141,1,0,1,2
M155830137,0,1,1,2
C2047146700,1,0,1,2
C2020968665,0,1,1,2
C1014893455,1,0,1,2
M79596999,0,1,1,2
C1064082660,1,0,1,2
M1279212928,0,1,1,2
C1960865383,1,0,1,2
C1585944498,0,1,1,2
C512094,1,0,1,2
M2038490381,0,1,1,2
C1696949048,1,0,1,2
C1535589124,0,1,1,2
C1413746769,1,0,1,2
M1843034640,0,1,1,2
C1721728993,1,0,1,2
M676855868,0,1,1,2
C1172880727,1,0,1,2
C1502424827,0,1,1,2
C519596294,1,0,1,2
C1326037874,0,1,1,2
C1659520998,1,0,1,2
C235449995,0,1,1,2
C305262859,1,0,1,3
C1844625482,0,2,2,3
C559992248,1,0,1,3
C1264523163,1,0,1,2
C222965121,0,1,1,2
C456573494,1,0,1,2
C1107099162,0,1,1,2
C1905293320,1,0,1,2
C1835425132,0,1,1,2
C597636246,1,0,1,2
C658759267,0,1,1,2
C1660228014,1,0,1,3
C1125797178,1,0,1,2
M402331662,0,1,1,2
C228350581,1,0,1,2
M343075649,0,1,1,2
C37195205,1,0,1,2
C88150981,0,1,1,2
C1515811831,1,0,1,2
C375919848,0,1,1,2
C1536989041,1,0,1,3
C2035511604,1,0,1,2
M1154733284,0,1,1,2
C118586133,1,0,1,2
M706154984,0,1,1,2
C1817648782,1,0,1,2
C1849833454,0,1,1,2
C1165622857,1,0,1,3
C1286885448,0,2,2,3
C680958027,1,0,1,3
C2095935696,0,2,2,3
C1240882149,1,0,1,5
C576848073,1,0,1,2
M749859916,0,1,1,2
C495908479,1,0,1,2
C101946559,0,1,1,2
C468764859,1,0,1,4
C1386079912,1,0,1,3
C222382990,1,0,1,2
C641141679,0,1,1,2
C1670175151,1,0,1,2
M150939080,0,1,1,2
C1315552654,1,0,1,2
C106196025,0,1,1,2
C1317056474,1,0,1,2
M1003741319,0,1,1,2
C553973612,1,0,1,2
M352369272,0,1,1,2
C1274111075,1,0,1,6
C877128322,1,0,1,2
C43693244,0,1,1,2
C944833649,1,0,1,3
C1629934439,0,2,2,3
C458521223,1,0,1,2
C259355460,0,1,1,2
C340112978,1,0,1,4
C2055712135,1,0,1,4
C579839358,1,0,1,2
M1420299246,0,1,1,2
C800088100,1,0,1,2
C1098962316,0,1,1,2
C1479571018,1,0,1,3
C1893907472,1,0,1,2
M1088980203,0,1,1,2
C883926094,1,0,1,3
C941206505,1,0,1,2
M23282139,0,1,1,2
C2126744693,1,0,1,2
C1139164491,0,1,1,2
C2061441078,1,0,1,4
C764218845,1,0,1,3
C94212509,1,0,1,3
C1970275576,1,0,1,2
M1851682571,0,1,1,2
C2043644223,1,0,1,2
M1758577117,0,1,1,2
C431627700,1,0,1,2
C93257529,0,1,1,2
C1996154954,1,0,1,3
C1976651733,0,2,2,3
C1935517869,1,0,1,2
C1229390648,0,1,1,2
C509437823,1,0,1,3
C180350411,1,0,1,4
C986137997,1,0,1,5
C977526787,1,0,1,2
C749916739,0,1,1,2
C415213796,1,0,1,2
C392110151,0,1,1,2
C316971030,1,0,1,3
C1364525028,1,0,1,2
C973764474,0,1,1,2
C1161980446,1,0,1,3
C1645584430,1,0,1,2
M1680422976,0,1,1,2
C1368025869,1,0,1,2
M2120128462,0,1,1,2
C848104886,1,0,1,2
M524111736,0,1,1,2
C1281384897,1,0,1,2
C792674086,0,1,1,2
C1054323623,1,0,1,2
C223416998,0,1,1,2
C1390629171,1,0,1,2
M1898590343,0,1,1,2
C366543365,1,0,1,2
C1710065704,0,1,1,2
C912354565,1,0,1,2
C871556932,0,1,1,2
C831167084,1,0,1,4
C1207877457,1,0,1,2
M1168203779,0,1,1,2
C2121580706,1,0,1,2
M1278982179,0,1,1,2
C1689452725,1,0,1,2
C1705857547,0,1,1,2
C1726529409,1,0,1,3
C2108377167,0,2,2,3
C1971038550,1,0,1,2
M564889692,0,1,1,2
C625798958,1,0,1,2
M378565314,0,1,1,2
C469359188,1,0,1,2
C30536199,0,1,1,2
C1083594900,1,0,1,2
C499817926,0,1,1,2
C738719471,1,0,1,3
C1624383242,1,0,1,2
M357800343,0,1,1,2
C2022433422,1,0,1,2
M292014159,0,1,1,2
C705162508,1,0,1,2
M1628426242,0,1,1,2
C1800581682,1,0,1,3
C80781219,1,0,1,4
C1285584402,1,0,1,2
M873684215,0,1,1,2
C1700617125,1,0,1,2
M1117133913,0,1,1,2
C1218274867,1,0,1,3
C1675699262,1,0,1,4
C1900491262,1,0,1,4
C812607122,1,0,1,4
C1151117211,1,0,1,3
C1800445007,1,0,1,3
C1808600374,1,0,1,2
C1302917471,0,1,1,2
C100905441,1,0,1,2
M783666802,0,1,1,2
C972231234,1,0,1,4
C24220444,1,0,1,3
C2104487727,0,2,2,3
C618995601,1,0,1,2
C1100201424,0,1,1,2
C2051630489,1,0,1,3
C1806737245,1,0,1,2
C2118014054,0,1,1,2
C2092833034,1,0,1,2
M628640301,0,1,1,2
C405554349,1,0,1,2
M972762049,0,1,1,2
C1643958390,1,0,1,2
M108068095,0,1,1,2
C11128474,1,0,1,2
C201971527,0,1,1,2
C2122100462,1,0,1,2
C1162963200,0,1,1,2
C1704784656,1,0,1,3
C1375559081,1,0,1,2
C1951472407,0,1,1,2
C1835937437,1,0,1,3
C452843681,1,0,1,2
M2059161006,0,1,1,2
C1059597519,1,0,1,4
C1774706387,1,0,1,2
M553263481,0,1,1,2
C28981836,1,0,1,3
C363473954,1,0,1,4
C1939670133,1,0,1,3
C1495688001,1,0,1,6
C1517040332,1,0,1,2
M2082062998,0,1,1,2
C436222424,1,0,1,2
M563286219,0,1,1,2
